anonymous,author_shopid,author_username,cat_id,cmtid,comment,count_rating_with_image,count_with_context,ctime,editable,item_id,mtime,orderid,product_title,rating,rating_count0,rating_count1,rating_count2,rating_count3,rating_count4,rating_count5,rating_star,shop_id,userid
,,,,,,,,,,,,,,,,,,,,,,,
TRUE,39927659,c*****y,3938,2407212011,"Siipp. Proses lancar, seller helpful. Semoga lancar terus biar bisa langganan.",290,253,1589716402,2,2115503230,1589716509,,Netflix Premium Resmi Private 4K/UHD nonton di 4 d,1,795,12,0,5,9,768,5,140376433,39929044
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,522561,wenhau19,3938,2324231315,Joss... Bisa langganan nih.. Mgkn beli 1 tahun lgs,290,253,1588377375,2,2115503230,1588379130,,Netflix Premium Resmi Private 4K/UHD nonton di 4 d,1,795,12,0,5,9,768,5,140376433,522739
,,,,,,,,,,,,,,,,,,,,,,,
TRUE,51138002,d*****6,3938,2451313515,Bagus banget nanti bulan depan beli disini lagi kalau tidak ada kendala,290,253,1590562903,1,2115503230,1590562903,,Netflix Premium Resmi Private 4K/UHD nonton di 4 d,1,795,12,0,5,9,768,5,140376433,51139390
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,38073598,oreocandy,2751,2450736329,Thank youuuu jd bs netflix and chill deh. Aku suka bgt sm sellernya jg bertAnggung jawab hihi langganan,36,103,1590555287,1,3924651222,1590555287,,Netflix lifetime /\ garansi2 tahun/\ ((ultra 4k premi,1,304,0,0,0,3,300,5,241526786,38074983
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,38073598,oreocandy,2751,2375156445,thank you yaaa nanti jadi langganan hihi ditunggu orderan aku selanjutnyaaa. suka sm netflixnya,36,103,1589253342,1,3924651222,1589253342,,Netflix lifetime /\ garansi2 tahun/\ ((ultra 4k premi,1,304,0,0,0,3,300,5,241526786,38074983
,,,,,,,,,,,,,,,,,,,,,,,
TRUE,94421480,g*****n,3938,2448219284,"Kualitas bagus , harganya terjangkau. Maju terus bro",290,253,1590487733,1,2115503230,1590487733,,Netflix Premium Resmi Private 4K/UHD nonton di 4 d,1,795,12,0,5,9,768,5,140376433,94422958
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,24183092,adazamada,3938,2398854647,"RECOMENDED SELLER , harga murah untuk menikmati film bermutu,support dari seller sangat membantu hingga kita bisa menikmati film dengan nyaman , garansi OK,",290,253,1589593545,2,2115503230,1589593665,,Netflix Premium Resmi Private 4K/UHD nonton di 4 d,1,795,12,0,5,9,768,5,140376433,24184428
,,,,,,,,,,,,,,,,,,,,,,,
TRUE,35589115,d*****0,3938,2442767441,"Akunnya lancarrr, so far belum ada kendala. 💞💞💞💞💞💞💞💞💞💞💞💞💞",290,253,1590349261,1,2115503230,1590349261,,Netflix Premium Resmi Private 4K/UHD nonton di 4 d,1,795,12,0,5,9,768,5,140376433,35590499
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,38073598,oreocandy,2751,2375157428,thank you yaaa nanti jadi langganan hihi ditunggu orderan aku selanjutnyaaa. suka sm netflixnya,36,103,1589253355,1,3924651222,1589253355,,Netflix lifetime /\ garansi2 tahun/\ ((ultra 4k premi,1,304,0,0,0,3,300,5,241526786,38074983
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,11075971,valiatini,2751,2428322436,"Trusted seller.. Semoga lancar"" aja.. Dapat link ini direkomendasiin sama temen.. Jadi berani cobain.. Tanya"" sebelum atc dijawab dgn baik walaupun agak lama..",36,103,1590048998,1,3924651222,1590048998,,Netflix lifetime /\ garansi2 tahun/\ ((ultra 4k premi,1,304,0,0,0,3,300,5,241526786,11077271
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,170076475,stevidroo,2751,2353921890,"Semoga netflixnya lancar trus. Nanti kl ada kendala, admin bantuin lagi yah :) makasi",36,103,1588910086,1,3924651222,1588910086,,Netflix lifetime /\ garansi2 tahun/\ ((ultra 4k premi,1,304,0,0,0,3,300,5,241526786,170078834
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,32454990,chandra3478,2751,2451601179,"Seller sangat komunikatif dan responsif.. Semoga awet akunnya.. Sukses untuk jualannya Gan, semoga laris manis dan layaannya tetap ekspres",36,103,1590566690,1,3924651222,1590566690,,Netflix lifetime /\ garansi2 tahun/\ ((ultra 4k premi,1,304,0,0,0,3,300,5,241526786,32456374
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,19316141,marioprasetyojonatansihombing,3938,2445294803,Pokoknya ter the best toko nya.. lumayan lah dpt yg harga murah...,290,253,1590411929,1,2115503230,1590411929,,Netflix Premium Resmi Private 4K/UHD nonton di 4 d,1,795,12,0,5,9,768,5,140376433,19317477
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,13378952,wm_olshop,3938,2446334380,"Mantab deh harganya murah, seller selalu online dan cepat responnya 😁",290,253,1590457131,1,2115503230,1590457131,,Netflix Premium Resmi Private 4K/UHD nonton di 4 d,1,795,12,0,5,9,768,5,140376433,13380255
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,237547408,caturpebri07,3938,2458366682,"Ini saya beli yang kedua kalinya, pembelian pertama sangat sangat memuaskan, tidak ada kendala selama sebulan, respon penjual nya cepat dan ramah. Prosesnya cepat. Amaan bisa langsung nontonnnn. Muantappp",290,253,1590688378,2,2115503230,1590688438,,Netflix Premium Resmi Private 4K/UHD nonton di 4 d,1,795,12,0,5,9,768,5,140376433,237552633
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,24625719,prasetiob87,3938,2444503379,"Pelayanan mantap......
Bisa juga akunnya....
Seller oke banget.....",290,253,1590396763,1,2115503230,1590396763,,Netflix Premium Resmi Private 4K/UHD nonton di 4 d,1,795,12,0,5,9,768,5,140376433,24627055
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,1845044,nadnadyaa,3387,2346574940,Tengsss kak! Gilaaa cepet bingbing. Langganan terus sih ini,121,214,1588779604,1,3704581192,1588779604,,Nord VPN Pr,1,917,0,0,10,36,488,5,105942456,1846396
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,1845044,nadnadyaa,3387,2343568765,Mantaapps banget cuyy!! Proses cepett yuhuuu!!!!!!!!🔥🔥🔥,121,214,1588748169,1,3704581192,1588748169,,Nord VPN Pr,1,917,0,0,10,36,488,5,105942456,1846396
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,40592562,ekahardono,3387,2406134445,"Mantaaaaappppp, maap baru kasih penilaian, proses cepat, kurang dari 1 jam langsung diproses. Recommended seller......",121,214,1589703803,1,3704581192,1589703803,,Nord VPN Pr,1,917,0,0,10,36,488,5,105942456,40593948
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,150901405,ibnu.abdulloh,3387,2412062313,"Mantap.
Jos.
Aye.
Respon baik, pengiriman oke, kualitas jangan ditanya, harga lumayan.
The best pokoknya .
Sukses terus gan.",121,214,1589796399,1,3704581192,1589796399,,Nord VPN Pr,1,917,0,0,10,36,488,5,105942456,150903229
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,100446625,lukmasafa,3387,2440402739,Rekomended sekali berkat vpnnya bisa lancar netflixan pake indihome,121,214,1590269870,1,3704581192,1590269870,,Nord VPN Pr,1,917,0,0,10,36,488,5,105942456,100448103
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,31907963,bellamegamayapada,2751,2450130258,"Terimakasih sudah menjadi seller amanah, semoga semakin banyak pelanggan",36,103,1590545436,1,3924651222,1590545436,,Netflix lifetime /\ garansi2 tahun/\ ((ultra 4k premi,1,304,0,0,0,3,300,5,241526786,31909347
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,36555565,ricokrist,2751,2385169145,"Produk sesuai deskripsi, penjual ramah dan responsive. Terima kasih :)",36,103,1589381078,1,3924651222,1589381078,,Netflix lifetime /\ garansi2 tahun/\ ((ultra 4k premi,1,304,0,0,0,3,300,5,241526786,36556949
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,156377383,niarvinandia,2751,2437180748,"Wajib beli disini ya guysss❤
Buat mimin tolong baca chat aku yaa, Ada problem di Netflix aku nih😃",36,103,1590206063,2,3924651222,1590212518,,Netflix lifetime /\ garansi2 tahun/\ ((ultra 4k premi,1,304,0,0,0,3,300,5,241526786,156379339
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,37110802,nurul.aini_zz,2751,2429307313,"Semoga awet beneran yaaa... 👍👍👍
Bakal langganan kalau awet. ",36,103,1590059154,1,3924651222,1590059154,,Netflix lifetime /\ garansi2 tahun/\ ((ultra 4k premi,1,304,0,0,0,3,300,5,241526786,37112187
,,,,,,,,,,,,,,,,,,,,,,,
TRUE,3943055,l*****o,2751,2385470718,"Respon penjualnya ramah, baik dan lumayan cepat. Produknya original. Begitu pesen, bayar, chat konfirmasi ke penjual, ga berapa lama dikasih ID dan password nya. Baru pakai 3 hari sih tidak ada kendala ya. Semoga saja bener bisa langganan  bergarasi sampai 2 tahun ya dan tidak berkendala. Makasih",36,103,1589385381,1,3924651222,1589385381,,Netflix lifetime /\ garansi2 tahun/\ ((ultra 4k premi,1,304,0,0,0,3,300,5,241526786,3944338
,,,,,,,,,,,,,,,,,,,,,,,
TRUE,30381073,s*****_,2751,2454655836,"Admin nya ramah, cepat respon, pokoknya the best. Semoga gaada trouble. Thank u min",36,103,1590636501,1,3924651222,1590636501,,Netflix lifetime /\ garansi2 tahun/\ ((ultra 4k premi,1,304,0,0,0,3,300,5,241526786,30382457
,,,,,,,,,,,,,,,,,,,,,,,
TRUE,16244778,n*****2,3938,2351421364,"Mantap, langsung bisa nonton, mudah2an lancar sampe 1 bulan, fast respon.",290,253,1588854916,2,2115503230,1588990507,,Netflix Premium Resmi Private 4K/UHD nonton di 4 d,1,795,12,0,5,9,768,5,140376433,16246114
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,42526267,varion,3938,2339292419,Mantaab.. langsung konek lancar gak pake lama.. jozzz.. harga sangat2 recomended. Thanks gan..,290,253,1588667471,1,2115503230,1588667471,,Netflix Premium Resmi Private 4K/UHD nonton di 4 d,1,795,12,0,5,9,768,5,140376433,42527653
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,23379681,hafizhahsaura,3938,2453641654,"Netflixnya cepet jadinya ,respon dari seller nya ramah dan fast respon banget pokoknya oke",290,253,1590597628,1,2115503230,1590597628,,Netflix Premium Resmi Private 4K/UHD nonton di 4 d,1,795,12,0,5,9,768,5,140376433,23381017
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,85691037,andhikaabas,3387,2381311501,Bisa akses netflix. Semoga beneran awet sampe 3 tahun. Tengkyaw,121,214,1589346160,1,3704581192,1589346160,,Nord VPN Pr,1,917,0,0,10,36,488,5,105942456,85692514
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,25360866,bilqisfarhah,3387,2405216210,Hsjsmshsjajajaksjsjshsjajahshsjksbsksspspslsjsjskksksks,121,214,1589693295,1,3704581192,1589693295,,Nord VPN Pr,1,917,0,0,10,36,488,5,105942456,25362202
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,25360866,bilqisfarhah,3387,2405219373,Hdhdjdnskkdsksksksksksksjsnsjhsjsksksksksskssksksjsk,121,214,1589693332,1,3704581192,1589693332,,Nord VPN Pr,1,917,0,0,10,36,488,5,105942456,25362202
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,25360866,bilqisfarhah,3387,2405222349,Bsskskksjhsjdhhejdksksooaowskskwbjsuehejwjwjsjsjssj,121,214,1589693368,1,3704581192,1589693368,,Nord VPN Pr,1,917,0,0,10,36,488,4,105942456,25362202
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,136253042,pewfery1,3387,2371803652,langsung konek...,121,214,1589187675,1,3704581192,1589187675,,Nord VPN Pr,1,917,0,0,10,36,488,5,105942456,136254866
,,,,,,,,,,,,,,,,,,,,,,,
TRUE,98944473,s*****h,3387,2431033307,Mantul gan,121,214,1590087587,1,3704581192,1590087587,,Nord VPN Pr,1,917,0,0,10,36,488,5,105942456,98945951
,,,,,,,,,,,,,,,,,,,,,,,
TRUE,38013956,b*****o,2751,2420536406,Respon cukup cepat. Semoga gak susah dihubingi saat ada masalah ya,36,103,1589937775,1,3924651222,1589937775,,Netflix lifetime /\ garansi2 tahun/\ ((ultra 4k premi,1,304,0,0,0,3,300,5,241526786,38015341
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,39015259,suwestiyuanita,2751,2385333817,Respon Gercep banget...seller ramah... Ter ♥️ pokoknya... Semoga lancar terus ah kedepan nya... Thxs seller😘,36,103,1589383252,1,3924651222,1589383252,,Netflix lifetime /\ garansi2 tahun/\ ((ultra 4k premi,1,304,0,0,0,3,300,5,241526786,39016645
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,40858391,intandwp03,2751,2458775303,"Adminnya super ramah banget, respon cepat sekali, membantu saat kesulitan, produk murah. Sukses kak 🙏🏻",36,103,1590712295,1,3924651222,1590712295,,Netflix lifetime /\ garansi2 tahun/\ ((ultra 4k premi,1,304,0,0,0,3,300,5,241526786,40859777
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,72855712,eka_triyana,2751,2461912256,"Mantab selernya kominikatif, netflixnya langsung joss, thanks bro.. ",36,103,1590753338,1,3924651222,1590753338,,Netflix lifetime /\ garansi2 tahun/\ ((ultra 4k premi,1,304,0,0,0,3,300,5,241526786,72857175
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,149141726,radengita50,2751,2321682114,"InsyaAllah enggak nyesel beli di sini, murah, pelayanan cepat, admin fast response, kalo ada kendala langsung dibantu. Bahkan dicek series yang mau kutonton ada atau enggak. Sejauh ini puwas!1!",36,103,1588317904,1,3924651222,1588317904,,Netflix lifetime /\ garansi2 tahun/\ ((ultra 4k premi,1,304,0,0,0,3,300,5,241526786,149143550
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,57592870,corinadewir,3387,2430029783,Mantap sekaliiii respon cepat no tipu2. ID langsung bisa di gas gaaan ,121,214,1590066798,1,3704581192,1590066798,,Nord VPN Pr,1,917,0,0,10,36,488,5,105942456,57594295
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,122148367,bukalapak69,3387,2385616647,Gak pake babibu langsung kekirim nord vpnnya dalam hitungan menit. Mantap jiwa,121,214,1589388389,1,3704581192,1589388389,,Nord VPN Pr,1,917,0,0,10,36,488,5,105942456,122150191
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,144540892,yahyahartonoo,3387,2457760946,👍👍👍👍👍,121,214,1590674400,1,3704581192,1590674400,,Nord VPN Pr,1,917,0,0,10,36,488,5,105942456,144542716
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,33848945,wilz19868,3387,2323563914,Vpn berfungsi dgn baik. Semoga awet. Recommended seller,121,214,1588344573,1,3704581192,1588344573,,Nord VPN Pr,1,917,0,0,10,36,488,5,105942456,33850329
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,72018995,izsmaeel,3387,2403451189,Mantap bida netflix lhooooo,121,214,1589647262,1,3704581192,1589647262,,Nord VPN Pr,1,917,0,0,10,36,488,5,105942456,72020456
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,4131407,samanthaornellia,2751,2450499302,"cepet banget pelayanannya, ramah juga adminnya, semoga awet",36,103,1590551939,1,3924651222,1590551939,,Netflix lifetime /\ garansi2 tahun/\ ((ultra 4k premi,1,304,0,0,0,3,300,5,241526786,4132691
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,22160512,kajuwulu_titipikea,2751,2386553144,"seller responsive, harga bersaing. Gk pake lama, netflix siap dinikmati.",36,103,1589421168,1,3924651222,1589421168,,Netflix lifetime /\ garansi2 tahun/\ ((ultra 4k premi,1,304,0,0,0,3,300,5,241526786,22161848
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,143745048,nebul4,2751,2352725411,"Bagus pelayanan memuaskann... kualitas film nya jernihh, worth it bgt thanku kk 🙏",36,103,1588877876,1,3924651222,1588877876,,Netflix lifetime /\ garansi2 tahun/\ ((ultra 4k premi,1,304,0,0,0,3,300,5,241526786,143746872
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,4558520,jeffryan2407,2751,2355910750,Proses cpt. Semoga tdk ada masalah kedepannya. Makasih gan,36,103,1588928543,1,3924651222,1588928543,,Netflix lifetime /\ garansi2 tahun/\ ((ultra 4k premi,1,304,0,0,0,3,300,5,241526786,4559810
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,131110280,ovee98,2751,2431554196,"Terima kasih banyak, pemesanan mudah, penjual sangat sopan, ramah dan sabar, sangat membantu jg  tetap ditemenin melewati masa error sampai bisa nonton, padahal error dari device kita 😁...semoga awet n bakal reorder deh buat device lain!",36,103,1590108672,1,3924651222,1590108672,,Netflix lifetime /\ garansi2 tahun/\ ((ultra 4k premi,1,304,0,0,0,3,300,5,241526786,131112104
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,163682627,atlasbliss,3387,2350331640,"Berguna, semoga bertanggung jawab",121,214,1588844434,1,3704581192,1588844434,,Nord VPN Pr,1,917,0,0,10,36,488,5,105942456,163684780
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,231532312,peilinwiedardi,3387,2459866855,Akun saya gak bisa di akses batu di pakai dua minggu tolong cepat di respon ya,121,214,1590729613,2,3704581192,1590730223,,Nord VPN Pr,0,917,0,0,10,36,488,3,105942456,231537034
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,46274026,diansetiya0001,3387,2380351131,Mantapppp... berjalan dengan baik,121,214,1589334040,1,3704581192,1589334040,,Nord VPN Pr,1,917,0,0,10,36,488,5,105942456,46275412
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,41346341,keshiardn,2751,2328224869,"Adminnya ramah dan informatif, prosesnya juga cepat, terima kasih yaa",36,103,1588438082,1,3924651222,1588438082,,Netflix lifetime /\ garansi2 tahun/\ ((ultra 4k premi,1,304,0,0,0,3,300,5,241526786,41347726
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,16880094,geyonks,2751,2462570772,seller ramah.. fast respond,36,103,1590761640,1,3924651222,1590761640,,Netflix lifetime /\ garansi2 tahun/\ ((ultra 4k premi,1,304,0,0,0,3,300,5,241526786,16881430
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,26782744,angelinedian,2751,2439958851,"Semoga ngga ada masalah apaa"" dan selalu fast response 🙏🙏🙏🙏",36,103,1590246995,1,3924651222,1590246995,,Netflix lifetime /\ garansi2 tahun/\ ((ultra 4k premi,1,304,0,0,0,3,300,5,241526786,26784080
,,,,,,,,,,,,,,,,,,,,,,,
TRUE,22160512,k*****a,2751,2332535629,Mantul... Langsung bsa jalan lancar... ,36,103,1588558406,1,3924651222,1588558406,,Netflix lifetime /\ garansi2 tahun/\ ((ultra 4k premi,1,304,0,0,0,3,300,5,241526786,22161848
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,4562275,feis_shop,2751,2320488219,Makasi kak buat fast respon nya. Pelayanannya super oke. Best la pokoknya,36,103,1588302738,1,3924651222,1588302738,,Netflix lifetime /\ garansi2 tahun/\ ((ultra 4k premi,1,304,0,0,0,3,300,5,241526786,4563565
,,,,,,,,,,,,,,,,,,,,,,,
TRUE,29066289,s*****m,3955,2377584433,Harga produk sangat terjangkau. Kecepatan pengiriman pesanan juga ok bgt abis dibayar langsung di proses. Respon penjual sangat baik gercep banget.Udah dua kali beli disini ok banget. Awalnya coba yg 1 bulan sekarang langsung yg 1 tahun. Walaupun harga beda dkit dri lapak sebelah tapi ga akan kecewa,193,288,1589278512,1,7321033702,1589278512,,NETFLIX[GARANSI FULL]PREMIUM UHD + 4 SCREEN PR,1,1551,0,0,2,2,778,5,7869512,29067673
,,,,,,,,,,,,,,,,,,,,,,,
TRUE,130303672,d*****s,3955,2367777359,"Mantulll, fast respon sekaleeeeehhhhhhhhhhhhhhhhhhhh, ada gangguan juga langsonggg diperbaiki. Ingat yaa kalo ada kendalaa ke line @ biar cepet dibalesnyaa ",193,288,1589113489,1,7321033702,1589113489,,NETFLIX[GARANSI FULL]PREMIUM UHD + 4 SCREEN PR,1,1551,0,0,2,2,778,5,7869512,130305496
,,,,,,,,,,,,,,,,,,,,,,,
TRUE,30123560,s*****t,3955,2364883890,Barangnya bagus seller ramah dan sabar hehe maf ya kak aku merepotkan ^^,193,288,1589076346,1,7321033702,1589076346,,NETFLIX[GARANSI FULL]PREMIUM UHD + 4 SCREEN PR,1,1551,0,0,2,2,778,5,7869512,30124944
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,198320720,yantimananohas,3387,2358732959,Cepet banget sih ini dan work!! Pasti bakalan order lagi,121,214,1588961955,1,3704581192,1588961955,,Nord VPN Pr,1,917,0,0,10,36,488,5,105942456,198323754
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,10291305,habibillahgp,3387,2429821932,Parah sih cepet banget responnya dan adminnya baik 👍,121,214,1590064486,1,3704581192,1590064486,,Nord VPN Pr,1,917,0,0,10,36,488,5,105942456,10292602
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,68223252,haider03,3387,2318837263,Harga terjangkau produk ngga main main mantapp anjayyyyyy 🖖,121,214,1588253036,1,3704581192,1588253036,,Nord VPN Pr,1,917,0,0,10,36,488,5,105942456,68224709
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,25941560,jimmyrekso,3387,2460135507,Mantapppppp,121,214,1590732793,1,3704581192,1590732793,,Nord VPN Pr,1,917,0,0,10,36,488,5,105942456,25942896
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,45692600,jedede,2751,2459141090,fast response dan good service!,36,103,1590719817,1,3924651222,1590719817,,Netflix lifetime /\ garansi2 tahun/\ ((ultra 4k premi,1,304,0,0,0,3,300,5,241526786,45693986
,,,,,,,,,,,,,,,,,,,,,,,
TRUE,187666026,a*****6,2751,2445954298,"Seller sangat responsif dan ramah, mau membantu jika ada yang kurang jelas, sangat rekomended untuk nemenin kegabutan dirumah saat masa pandemi seperti ini. ",36,103,1590435618,1,3924651222,1590435618,,Netflix lifetime /\ garansi2 tahun/\ ((ultra 4k premi,1,304,0,0,0,3,300,5,241526786,187668755
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,171662211,trisenwear,2751,2319558433,Mantap nih toko..respon penjual luar biasa..akun sempat bermasalah tapi langsung diganti sama yang baru..di chat juga langsung di bales & cepat tanggap..sukses terus kak..,36,103,1588266307,1,3924651222,1588266307,,Netflix lifetime /\ garansi2 tahun/\ ((ultra 4k premi,1,304,0,0,0,3,300,5,241526786,171664618
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,89648711,rarizh94,2751,2431483102,Respon Cepat Tanggap... Mudah mudahan Lancar tidak ada kendala,36,103,1590107089,1,3924651222,1590107089,,Netflix lifetime /\ garansi2 tahun/\ ((ultra 4k premi,1,304,0,0,0,3,300,5,241526786,89650189
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,49619332,fikafahm,2751,2404153152,"recom banget buat kalian, ini adminnya selalu respond dan ramah banget dibantuin buat log in juga, bakal jadi langganan disini nih",36,103,1589676890,2,3924651222,1589708793,,Netflix lifetime /\ garansi2 tahun/\ ((ultra 4k premi,1,304,0,0,0,3,300,5,241526786,49620720
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,182050413,kinneikun,2751,2442199901,Bagussssssssssssssssssssssssssssssssssseesssssssss,36,103,1590325302,1,3924651222,1590325302,,Netflix lifetime /\ garansi2 tahun/\ ((ultra 4k premi,1,304,0,0,0,3,300,5,241526786,182053063
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,49064532,rendijulian,3955,2461121898,"Beli langsung 1 tahun private krn liat review di tokonya rata2 memuaskan. Respon penjual cepat dan baik. Abis bayar langsung dikirimkan account. Prtmnya kena incorrect password, abis itu tunggu 10 menitan langsung dikirimin password baru. So far puas dgn servicenya. Smoga ttp update slm 1 thn. Thx",193,288,1590744454,1,7321033702,1590744454,,NETFLIX[GARANSI FULL]PREMIUM UHD + 4 SCREEN PR,1,1551,0,0,2,2,778,5,7869512,49065920
,,,,,,,,,,,,,,,,,,,,,,,
TRUE,26850649,r*****1,3955,2338146602,Oke bgt pokoknya keren pengiriman cepat dan harganya cocok untuk reseller,193,288,1588654667,1,7321033702,1588654667,,NETFLIX[GARANSI FULL]PREMIUM UHD + 4 SCREEN PR,1,1551,0,0,2,2,778,5,7869512,26851985
,,,,,,,,,,,,,,,,,,,,,,,
TRUE,26850649,r*****1,3955,2338158010,Oke bgt pokoknya keren pengiriman cepat dan harganya cocok untuk reseller,193,288,1588654806,1,7321033702,1588654806,,NETFLIX[GARANSI FULL]PREMIUM UHD + 4 SCREEN PR,1,1551,0,0,2,2,778,5,7869512,26851985
,,,,,,,,,,,,,,,,,,,,,,,
TRUE,30123560,s*****t,3955,2370962605,LANGGANAN TETAPP suka bangett sama pelayanan dan keramahan sellernya,193,288,1589179056,1,7321033702,1589179056,,NETFLIX[GARANSI FULL]PREMIUM UHD + 4 SCREEN PR,1,1551,0,0,2,2,778,5,7869512,30124944
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,51314662,andrean.lesmana,3387,2375171129,Matap da,121,214,1589253541,1,3704581192,1589253541,,Nord VPN Pr,1,917,0,0,10,36,488,5,105942456,51316050
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,80294228,icanursarah,3387,2301062661,"Recommended seller
Mantap mantap mantap mantap mantap ppp",121,214,1587908549,0,3704581192,1587908549,,Nord VPN Pr,1,917,0,0,10,36,488,5,105942456,80295702
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,34800604,yos3554,3387,2316338645,Sudah ke 8x kayakny beli disini haha. Thanks,121,214,1588225066,1,3704581192,1588225066,,Nord VPN Pr,1,917,0,0,10,36,488,5,105942456,34801988
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,87249107,estuayuuu,3387,2312505495,ga sampe 30mnt akun langsung siap. ,121,214,1588149405,0,3704581192,1588149405,,Nord VPN Pr,1,917,0,0,10,36,488,5,105942456,87250585
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,22801717,saia_tian,3387,2293979597,Baguuuus dan muraaaaah. Rekomenn buat nonton neflix tp provider telkomsel!,121,214,1587742412,0,3704581192,1587742412,,Nord VPN Pr,1,917,0,0,10,36,488,5,105942456,22803053
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,56764811,nasywanurzakiyyah,2751,2350810720,"Fast respon bggt, semoga awet,adminnya juga baikk responnya terimakasih  banyak ga nyesell!!
Asli ga boong",36,103,1588849072,1,3924651222,1588849072,,Netflix lifetime /\ garansi2 tahun/\ ((ultra 4k premi,1,304,0,0,0,3,300,5,241526786,56766235
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,223514519,sellinelisabethh,2751,2437192152,"adminnya ramah, fastrespon, harganya murah, ga tipu tipu terimakasihh",36,103,1590206219,1,3924651222,1590206219,,Netflix lifetime /\ garansi2 tahun/\ ((ultra 4k premi,1,304,0,0,0,3,300,5,241526786,223518792
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,75029063,rizaldyf1606,2751,2365568551,Terima kasih kak. Semoga awet. Kalau ada masalah bisa dipandu ya kak. Trima kasih,36,103,1589086038,1,3924651222,1589086038,,Netflix lifetime /\ garansi2 tahun/\ ((ultra 4k premi,1,304,0,0,0,3,300,5,241526786,75030533
,,,,,,,,,,,,,,,,,,,,,,,
FALSE,8468443,devilim84,2751,2408452247,Respon penjual sangat baik. Pertanyaan kita lgsg di respom dengam cepat. Lgsg masukkan username dan password..lgsg bs dipakai di smart tv rumah.,36,103,1589738077,1,3924651222,1589738077,,Netflix lifetime /\ garansi2 tahun/\ ((ultra 4k premi,1,304,0,0,0,3,300,5,241526786,8469739
,,,,,,,,,,,,,,,,,,,,,,,
